81.9,0.0,36000.0,5.684999999999999,13.140000000000004
85.8,0.0,36000.0,0.04,11.520000000000005
68.2,0.0,36000.0,4.590999999999998,7.815600000000001
87.6,2340.0,36000.0,3.1410000000000005,6.336000000000001
88.1,0.0,36000.0,1.736,8.208
65.4,0.0,36000.0,3.815,8.388
77.5,0.0,36000.0,0.345,6.825600000000001
72.4,0.0,36000.0,1.485,8.3556
93.8,0.0,36000.0,0.30500000000000005,7.8012
86.1,0.0,36000.0,0.405,8.334000000000001
82.1,0.0,36000.0,0.7699999999999999,11.4804
69.5,0.0,36000.0,4.160000000000001,10.7496
87.7,0.0,36000.0,8.605,12.042000000000002
89.4,0.0,36000.0,7.875,12.5928
87.7,0.0,36000.0,7.5699999999999985,10.925999999999998
82.4,0.0,36000.0,5.94,6.508800000000003
94.7,0.0,36000.0,9.345,17.0316
72.1,0.0,36000.0,7.38,5.734799999999997
48.8,0.0,36000.0,13.329999999999998,6.389999999999999
46.8,0.0,36000.0,12.615,13.1472
52.9,1620.0,36000.0,13.294999999999998,17.226000000000006
90.2,5724.0,36000.0,6.769999999999999,26.1696
73.16666666666667,648.0,36000.0,9.825,21.296999999999997
82.44444444444444,396.0,36000.0,8.477777777777778,22.016000000000016
92.66666666666669,0.0,36000.0,7.195833333333333,8.952
65.33333333333333,0.0,36000.0,9.129166666666665,4.131000000000001
98.8,756.0,36000.0,13.044999999999998,18.1476
80.45454545454545,0.0,36000.0,15.077272727272724,6.732000000000001
97.6,360.0,36000.0,12.575,11.8332
82.3,5796.0,36000.0,9.735,20.196
92.2,396.0,36000.0,11.075,22.597200000000004
88.3,0.0,36000.0,11.505,35.92800000000001
88.3,0.0,36000.0,11.505,35.92800000000001
74.25,0.0,36000.0,14.183333333333335,13.275
80.0909090909091,0.0,36000.0,13.545454545454545,8.924727272727274
95.0,0.0,36000.0,10.379166666666666,5.556
94.4,432.0,36000.0,10.12,16.8516
85.2,0.0,36000.0,8.17,15.742799999999995
80.3,540.0,36000.0,9.635,15.3684
84.69230769230771,6192.0,36000.0,9.4,7.1196923076923095
91.2,3420.0,36000.0,7.885,17.0424
59.1,0.0,36000.0,13.839999999999998,5.216399999999998
94.9,756.0,36000.0,10.94,26.3016
80.1,0.0,36000.0,11.104999999999995,6.8256
63.9,0.0,36000.0,12.62,12.4164
62.7,0.0,36000.0,12.62,9.6336
60.6,0.0,36000.0,15.025,16.848
52.7,0.0,36000.0,16.625,7.225199999999999
70.6,0.0,36000.0,10.747,9.828
66.6,0.0,36000.0,11.82,8.928000000000003
47.8,0.0,36000.0,14.207999999999998,11.664000000000005
74.2,0.0,36000.0,12.198,8.172
65.3,0.0,36000.0,14.728,9.396
67.4,0.0,36000.0,15.18,7.2
62.6,0.0,36000.0,14.294,6.227999999999999
87.77777777777777,0.0,36000.0,11.798888888888893,22.24
79.0,0.0,36000.0,9.25,29.52
82.44444444444444,0.0,36000.0,12.48777777777778,29.6
63.3,0.0,36000.0,15.466,9.612000000000002
86.125,0.0,36000.0,11.48875,21.73500000000001
66.8888888888889,0.0,36000.0,13.34888888888889,23.88000000000001
89.4,0.0,36000.0,8.251999999999999,37.44000000000001
86.375,0.0,36000.0,10.11375,34.515
93.9,0.0,36000.0,13.089,18.540000000000006
87.875,0.0,36000.0,11.10875,36.765
90.66666666666669,0.0,36000.0,6.996666666666667,29.640000000000004
71.8,0.0,36000.0,11.18,8.928000000000003
68.5,0.0,36000.0,12.946000000000002,14.652000000000001
85.0,0.0,36000.0,11.160000000000002,21.0
68.8,0.0,36000.0,14.504000000000001,14.4
64.7,0.0,36000.0,16.237000000000002,5.436
96.1,0.0,36000.0,13.159,6.336000000000001
68.9,0.0,36000.0,11.194,8.676
65.4,0.0,36000.0,11.941,6.876
51.0,0.0,36000.0,17.593333333333334,10.04
94.4,0.0,36000.0,10.296,7.884000000000001
77.4,0.0,36000.0,14.051999999999998,4.5
70.9,0.0,36000.0,16.905,7.3439999999999985
55.0,0.0,43713.0,7.86,10.908
55.0,0.0,43892.0,9.98,9.72
52.0,0.0,44072.0,12.09,9.288
52.0,0.0,44251.0,13.03,6.48
48.0,0.0,44431.0,17.21,7.6320000000000014
68.0,0.0,44609.0,13.09,5.4
77.0,0.0,44789.0,11.55,7.667999999999997
57.0,0.0,44967.0,12.49,9.36
49.0,0.0,45146.0,19.48,8.748000000000001
42.0,0.0,45324.0,22.05,7.416
40.0,0.0,45503.0,22.88,7.272
38.0,0.0,45681.0,24.51,3.888
41.0,0.0,45858.0,22.68,8.136000000000001
