0.0,0.0
3.588,0.0
4.218999999999999,0.157
4.794,0.377
5.172999999999999,0.591
5.251,0.672
5.199,0.381
5.0489999999999995,0.53
4.251,0.8240000000000001
3.725,1.433
3.467,2.332
3.446,2.918
3.593,3.59
3.488,4.269
3.717,4.862
3.875,5.599
3.807,6.38
3.897,6.847
4.218999999999999,7.305
4.471,7.178999999999999
4.504,6.841
3.7110000000000003,7.287000000000001
2.825,7.985
2.2640000000000002,9.173
2.573,10.497
3.7969999999999997,12.056
5.462999999999999,14.536
8.519,17.186
11.694,19.587
14.936,21.805
18.128,23.836
22.046,25.596
25.721999999999998,26.97
29.103,28.116999999999997
31.656999999999996,29.201
33.084,30.441
34.446999999999996,31.609
35.056999999999995,32.036
36.019,32.68
36.416,34.292
37.327,36.327
38.792,38.39
39.503,40.082
40.012,41.388999999999996
40.297,42.523999999999994
40.154,43.175
39.766,42.836999999999996
39.486999999999995,42.443999999999996
39.251999999999995,41.695
38.675,41.126000000000005
37.981,40.032
36.548,38.633
35.484,37.91
34.277,37.995
34.402,38.452
33.848,39.45
32.785,40.556
32.188,41.751999999999995
31.39,43.106
30.276999999999997,43.965
29.313000000000002,44.911
28.534000000000002,46.022
28.055999999999997,46.788000000000004
26.988000000000003,47.195
26.425,47.776
26.039,48.623999999999995
26.511,48.358999999999995
27.491999999999997,47.652
28.899,47.146
29.896,46.53
31.42,45.11600000000001
33.73,43.096000000000004
35.259,40.728
36.494,38.056
37.675,36.144
38.908,34.433
39.999,32.898
40.742,32.138000000000005
41.75,33.007
42.472,33.903
43.431999999999995,34.25
44.559,35.425
45.184,37.736
46.137,39.788000000000004
47.418,41.26
48.381,42.177
48.748000000000005,42.398
49.288000000000004,42.623000000000005
49.498999999999995,43.278999999999996
49.968,44.223
50.413999999999994,45.236999999999995
50.565,46.604
50.433,48.153999999999996
50.74100000000001,49.681000000000004
50.89,51.419
51.15,53.903999999999996
51.118,56.607
51.428000000000004,59.251999999999995
52.114,61.961999999999996
52.583,63.691
53.413000000000004,65.113
53.931999999999995,67.002
54.655,69.258
55.571000000000005,71.84899999999999
56.588,74.206
57.718,76.789
59.125,79.314
61.261,82.04
62.836999999999996,84.679
64.59,87.251
66.51100000000001,89.46
68.312,91.311
70.376,92.639
72.535,92.906
75.19,93.307
77.638,93.624
80.387,93.51899999999999
82.595,92.895
84.25200000000001,91.90899999999999
85.679,91.022
86.87200000000001,90.274
87.82799999999999,89.79899999999999
88.264,89.64399999999999
88.65899999999999,89.805
89.109,90.277
89.266,90.851
89.76100000000001,91.51700000000001
90.57,92.095
91.61,92.78
92.662,93.206
93.38,93.329
93.785,93.359
93.635,93.429
93.617,93.661
93.62899999999999,93.719
93.69200000000001,93.829
93.825,93.979
94.03200000000001,94.056
94.27799999999999,94.115
94.493,94.118
94.697,94.07
94.87899999999999,94.015
94.934,94.008
94.945,94.156
94.965,94.21
94.976,94.32
94.98299999999999,94.54899999999999
94.98899999999999,94.73
94.992,94.589
94.995,94.676
94.99600000000001,94.493
95.0,94.15
95.0,93.75399999999999
94.99799999999999,93.475
94.994,93.273
94.98899999999999,92.84200000000001
94.985,92.366
94.98200000000001,91.87
94.98,91.24600000000001
94.979,90.84700000000001
94.979,90.68
94.98,90.647
94.98299999999999,90.831
94.98700000000001,91.24600000000001
94.993,91.54700000000001
95.0,92.038
94.99799999999999,92.699
94.999,93.477
94.999,94.095
95.0,94.39
95.0,94.61399999999999
95.0,94.87899999999999
94.99799999999999,95.0
94.99600000000001,95.0
95.0,95.0
95.0,94.84200000000001
95.0,94.133
95.0,92.885
95.0,91.094
94.97399999999999,89.302
94.766,87.274
94.495,85.071
93.98,83.156
93.081,81.81
91.93,80.666
90.646,80.093
89.186,79.631
90.104,79.513
86.985,79.639
83.92,80.085
80.583,80.036
77.322,79.157
74.375,78.006
71.903,76.685
70.15,75.134
69.032,73.23100000000001
68.417,71.194
68.513,69.10600000000001
69.21,66.874
70.745,65.58800000000001
72.117,63.751999999999995
74.593,62.388000000000005
72.482,63.04
71.006,61.473
69.092,59.013000000000005
67.16,56.176
65.19800000000001,53.573
62.778,51.272
60.563,49.777
58.543,48.56100000000001
55.897,49.193000000000005
54.075,48.998000000000005
53.065,50.163000000000004
52.34,51.263000000000005
51.038000000000004,51.335
50.18899999999999,51.184
49.477,52.29
48.846000000000004,51.516999999999996
48.306000000000004,52.388999999999996
48.349,53.703
48.648999999999994,55.56100000000001
48.519,57.708
49.093,60.661
48.173,64.087
46.418,67.926
46.711000000000006,69.347
47.07,70.744
46.715,70.381
45.501000000000005,69.265
45.105,67.87100000000001
45.163000000000004,67.26100000000001
45.519,67.388
45.986999999999995,67.439
47.42100000000001,66.99
48.847,66.125
49.473,64.782
49.513999999999996,64.0
48.273,63.233999999999995
48.015,62.656000000000006
46.915,61.718
